,confidence,sentence,arg1,rel,arg2,negated,passive,is_valuable,is_valuable_rel,is_valuable_arg2
251,9929999709129332.0,"The opposition blamed President Tandja for lack of progress and continued to protest President Tandja rule; a large protest, over 10,000-strong, was held in Niamey on 14 February 2010.",a large protest,was held over,10000 - strong,0.0,0.0,1.0,0.0,0.0
252,9180804252893388.0,the government asked French nationals in Niamey to remain indoors for safety.,the government,asked,French nationals in Niamey,0.0,0.0,1.0,1.0,1.0
253,7294423296593413.0,"The national radio station Voix du Sahel continued to broadcast, although The national radio station Voix du Sahel was interrupted for 15 minutes.",The national radio station,continued,to broadcast,0.0,0.0,1.0,1.0,1.0
254,948251406143469.0,Subsequently The national radio station Voix du Sahel failed to mention violence during a normal news report for afternoon and played traditional music.,The national radio,played,traditional music,0.0,0.0,1.0,1.0,1.0
255,9143456855143792.0,President Tandja and government ministers were said to be held in detention at a point near palace.,President Tandja,to be held,in detention,0.0,1.0,1.0,0.0,1.0
256,9180804252893388.0,"In these special elections, winners were elected during 2014 and seated before January 3, 2015 -- except that one was seated on January 3, 2015, effective date of predecessor's resignation.",that one,was seated,"on January 3 , 2015",0.0,1.0,0.0,1.0,1.0
257,8348236423698458.0,Several websites used poll aggregation and psephology to estimate probability that Republican Party would gain enough seats to take control of Senate.,Several websites,used,poll aggregation,0.0,0.0,1.0,1.0,1.0
258,9017692064117712.0,Republicans needed to win at least six in order to gain a majority of 51 seats and Democrats needed to win at least seven in order to hold a majority of 50 seats and tie-breaking vote of Vice President Joe Biden.,Republicans,needed to win,at least six in order,0.0,0.0,1.0,1.0,0.0
259,9534297076870546.0,Three-term incumbent Republican Jeff Sessions had been re-elected with 63% of vote in 2008.,Three-term incumbent Republican Jeff Sessions,had been re-elected,with 63% of vote,0.0,1.0,1.0,1.0,1.0
260,9197759696552440.0,"Stevens, who would have been almost 91 years old at time of re-election, had already filed for a rematch back in 2009, but was killed in a plane crash following year.",Stevens,was killed,in a plane crash,0.0,1.0,1.0,1.0,1.0
261,9703210197816324.0,"In August 19 primary, Sullivan won Republican nomination with 40% and defeated One-term incumbent Democrat Mark Begich in re-election.",Sullivan,won,Republican nomination,0.0,0.0,1.0,1.0,1.0
262,9240540007105948.0,Congressman Cory Gardner of Colorado's 4th congressional district was Republican nominee; Congressman Cory Gardner of Colorado's 4th congressional district late entry into race caused numerous Republicans to withdraw numerous Republicans candidacies.,numerous Republicans,to withdraw,numerous Republicans candidacies,0.0,0.0,0.0,0.0,0.0
263,9569065201547588.0,"Democrat Chris Coons won in 2010 United States Senate special election in Delaware caused by Joe Biden's election as Vice President, winning by a 57% to 41% margin.",Democrat Chris Coons,won,in 2010,0.0,0.0,1.0,1.0,1.0
264,944545017224107.0,Two-term incumbent Republican Saxby Chambliss had been re-elected with 57% of vote in 2008 in a runoff election with former state Representative Jim Martin; Georgia requires run-off elections when no Senate candidate wins over 50% of vote.,Georgia,requires,run-off elections,0.0,0.0,1.0,1.0,1.0
265,9485955390117108.0,Two-term incumbent Republican Saxby Chambliss had been re-elected with 57% of vote in 2008 in a runoff election with former state Representative Jim Martin; Georgia requires run-off elections when no Senate candidate wins over 50% of vote.,no Senate candidate,wins,over 50% of vote,0.0,0.0,0.0,1.0,1.0
266,9733744795372242.0,"Many church members, from simple believers, priests, and monks to bishops, emperors, and members of Rome's imperial family followed this doctrine, as did two Roman emperors, Constantius 2 and Valens.","Many church members , from monks to members of Rome 's imperial family",followed,this doctrine,0.0,0.0,0.0,1.0,1.0
267,9212499880074402.0,"Having been driven out of France, Spanish Goths formally embraced Nicene Christianity at Third Council of Toledo in 589.",Spanish Goths,formally embraced,Nicene Christianity,0.0,0.0,1.0,1.0,1.0
268,9530647582435334.0,The Homoians in Danubian provinces played a major role in conversion of Goths with Christianity to Arianism.,The Homoians in Danubian provinces,played,a major role,0.0,0.0,1.0,1.0,1.0
269,9105129651916236.0,Christian Goths Wereka and Batwin and others were martyred by order of Wingurich ca.,others,were martyred,by order of Wingurich ca,0.0,1.0,0.0,1.0,0.0
270,9369813267476892.0,"The initial success experienced by Goths with Christianity encouraged Goths with Christianity to engage in a series of raiding campaigns at close of 3rd century, many of which resulted in having numerous captives sent back to Gothic settlements north of Danube and Black Sea.",numerous captives,sent,back to Gothic settlements north of Black Sea,0.0,1.0,0.0,1.0,0.0
271,5917899579199963.0,"The initial success experienced by Goths with Christianity encouraged Goths with Christianity to engage in a series of raiding campaigns at close of 3rd century, many of which resulted in having numerous captives sent back to Gothic settlements north of Danube and Black Sea.",many of which,resulted,in having numerous captives,0.0,1.0,0.0,1.0,1.0
272,9369813267476892.0,"The initial success experienced by Goths with Christianity encouraged Goths with Christianity to engage in a series of raiding campaigns at close of 3rd century, many of which resulted in having numerous captives sent back to Gothic settlements north of Danube and Black Sea.",numerous captives,sent,back to Gothic settlements north of Danube,0.0,1.0,0.0,1.0,0.0
273,9607199668152148.0,"In 348, one of remaining Pagan Gothic kings began persecuting Christian Goths, and grandson of one such female Christian captive from Sadagolthina in Cappadocia and many other Christian Goths fled to Moesia Secunda in Roman Empire.",many other Christian Goths,fled,to Moesia Secunda in Roman Empire,0.0,0.0,0.0,1.0,1.0
274,9361237800497876.0,"In July 2010, Chinese Communist Party-controlled Global Times daily tabloid stated that ""China will never waive China right to protect China core interest with military means"", and a Ministry of Defense spokesman said that ""China has indisputable sovereignty of South Sea and China has sufficient historical and legal backing"" to underpin China claims.",China,has,indisputable sovereignty of China,0.0,0.0,1.0,1.0,1.0
275,4953178616921359.0,"However, Termsak Chalermpalanupap, assistant director for Program Coordination and External Relations of ASEAN Secretariat, said: ""1 don't think that 1982 United Nations Convention on Law of South Sea recognizes history as basis to make sovereignty claims"".",Termsak Chalermpalanupap,[is] assistant director for,External Relations,0.0,0.0,1.0,1.0,1.0
276,2502184181072675.0,"However, Termsak Chalermpalanupap, assistant director for Program Coordination and External Relations of ASEAN Secretariat, said: ""1 don't think that 1982 United Nations Convention on Law of South Sea recognizes history as basis to make sovereignty claims"".",1,do n't think,that 1982 United Nations Convention on Law of South Sea recognizes history as basis,1.0,0.0,0.0,1.0,1.0
277,8586483957445925.0,"Maritime researcher Carlyle Thayer, Emeritus Professor of Politics of University of New South Wales, said that Chinese scholars using historical heritage to explain Chinese claim of sovereignty shows lack of legal foundation for claim under international law.",Maritime researcher Carlyle Thayer,said,that Chinese scholars using historical heritage to explain Chinese claim of sovereignty shows lack of legal foundation for claim under international law,0.0,0.0,1.0,1.0,0.0
278,886695286966665.0,"Caitlyn Antrim, executive director, Rule of Law Committee for Oceans of US, commented that ""The U-shaped line has no ground under international law because historical basis is very weak"".",Caitlyn Antrim,[is],executive director,0.0,0.0,1.0,1.0,1.0
279,3261545368361677.0,"She added ""1 don't understand what China claims for in that U-shaped line.",She,added,1 don't understand what China claims for in that U-shaped line,0.0,0.0,0.0,1.0,0.0
280,8805623726598266.0,"If China claimed sovereignty over islands inside that line 500 years ago and then islands inside that line did not perform islands inside that line sovereignty, islands inside that line claim of sovereignty becomes very weak.",islands inside that line,did not perform,islands inside that line sovereignty,1.0,0.0,0.0,1.0,0.0
281,7639424379089014.0,"China rejected ruling, calling ruling ""ill-founded""; China paramount leader Xi Jinping said that ""China's territorial sovereignty and marine rights in South China Sea will not be affected by so-called Philippines South China Sea ruling in any way"", but China was still ""committed to resolving disputes"" with China neighbours.",China,rejected,"ruling , calling ruling "" ill - founded",0.0,0.0,1.0,1.0,0.0
282,3.974606468209441e+16,"Remaclus, in particular, was important as after becoming bishop of Maastricht, he established two monasteries: Stavelot Abbey and Malmedy.",he,established,two monasteries,0.0,0.0,0.0,1.0,1.0
283,3.808945036672451e+16,"Under Grimoald's direction, Arnulfings were also further established with Chlodulf of Metz, son of St. Arnulf, taking bishopric of Metz in 656.",Metz,[is] son of,St. Arnulf,0.0,0.0,1.0,1.0,1.0
284,9567562066335040.0,"Historians like Pierre Riche are certain that Sigibert died in 656, having adopted Childebert due to Pierre Riche lack of an adult male heir.",Sigibert,died,in 656,0.0,1.0,1.0,1.0,1.0
285,9585634962421642.0,"Clovis 2 in Neustria, uncle to Dagobert, then reacted to revolt and lured Grimoald and Childebert into Neustria, where they were executed.",Clovis 2 in Neustria,reacted,to revolt,0.0,0.0,1.0,1.0,1.0
286,7735794665865494.0,"According to a Gerberding narrative, Grimoald and Dido organised Dagobert's exile around 16 January 651 to Ireland at Nivelles and then, when Sigibert died a month later, Grimoald and Dido acted out plan and tonsured Dagobert, replacing Sigibert with Childebert, who ruled until 657.",Childebert,ruled,until 657,0.0,0.0,1.0,1.0,1.0
287,927981291055698.0,"Grimoald and Childebert's deaths brought an end to direct Pippinid line of family, leaving Arnulfing descendants from Begga and Ansegisel to continue faction.",Childebert 's deaths,brought,an end,0.0,0.0,1.0,1.0,0.0
288,6129699864385257.0,"Very little is known about Pippin's early life, but a controversial story from AMP suggests that Pippin reclaimed power in Austrasia by killing a legendary 'Gundoin' as revenge for assassination of his father Ansegisel.",Very little,is known,about Pippin 's early life,0.0,1.0,0.0,1.0,1.0
289,9210233335200772.0,"According to LHF, an army met Ebroin, who had gained support of King Theuderic 3, at Bois-du-Fays, and Ebroin, who had gained support of King Theuderic 3, at Bois-du-Fays were easily defeated.",Ebroin,had gained,support of King Theuderic 3,0.0,0.0,1.0,1.0,1.0
290,9324144673478684.0,"Martin fled to Laon, from where Martin was lured and murdered by Ebroin at Asfeld.",Martin,was murdered,by Ebroin,0.0,1.0,1.0,1.0,1.0
291,8772656277736296.0,Peter J. Bowler goes on to say that simple priority alone is not enough to secure a place in history of science; someone has to develop an idea and convince others of an idea importance to have a real impact.,someone,to convince,others of an idea importance,0.0,0.0,0.0,0.0,0.0
292,9176096793265422.0,"Thomas Henry Huxley said in Thomas Henry Huxley essay on reception of On Origin of Species: The biogeographical patterns Darwin observed in places such as Galapagos Islands during second voyage of HMS Beagle caused Thomas Henry Huxley to doubt fixity of species, and in 1837 Darwin started first of a series of secret notebooks on transmutation.",Thomas Henry Huxley,to doubt,fixity of species,0.0,0.0,1.0,0.0,1.0
293,9726855614196764.0,"Darwin's observations led Thomas Henry Huxley to view transmutation as a process of divergence and branching, rather than ladder-like progression envisioned by Jean-Baptiste Lamarck and others.",Darwin 's observations,led,Thomas Henry Huxley,0.0,0.0,1.0,1.0,1.0
294,9186941924198344.0,"Darwin's observations led Thomas Henry Huxley to view transmutation as a process of divergence and branching, rather than ladder-like progression envisioned by Jean-Baptiste Lamarck and others.",ladder - like progression,envisioned,by others,0.0,1.0,0.0,1.0,1.0
295,9610033692204464.0,"However, Darwin did share them with certain other naturalists and friends, starting with Joseph Dalton Hooker, with whom Darwin discussed Darwin unpublished 1844 essay on natural selection.",Darwin,discussed,Darwin unpublished 1844 essay on natural selection,0.0,0.0,1.0,1.0,1.0
296,2.692243263030367e+16,"Like Darwin, it was Wallace's consideration of how ideas of Malthus might apply to animal populations that led Darwin to conclusions very similar to those reached by Darwin about role of natural selection.",those,reached,by Darwin,0.0,1.0,0.0,1.0,1.0
297,9597492605074652.0,The result was joint publication in July of an extract from Darwin's 1844 essay along with Wallace's letter.,The result,was,joint publication,0.0,1.0,0.0,1.0,0.0
298,3853208301752743.0,One of first and most important naturalists to be convinced by Origin of reality of evolution was British anatomist Thomas Henry Huxley.,Thomas Henry Huxley,[is] was anatomist [from],United Kingdom,0.0,0.0,1.0,0.0,1.0
299,896604430840561.0,"The Korean navy was again to play a crucial part in second invasion, as in first, by hampering Japanese advances on land by harassing supply fleets at sea.",The Korean navy,to play,a crucial part,0.0,0.0,1.0,0.0,1.0
300,9382554258342916.0,"However, despite his previous successes, Yi Sun-sin was both demoted and jailed by King Seonjo, largely due to a Japanese plot to deceive Korean court and take advantage of court's political infighting.",Yi Sun-sin,was jailed,by King Seonjo,0.0,1.0,1.0,1.0,1.0
301,2323445791424426.0,"After Won Gyun replaced Yi Sun-sin as head of Korean navy, he was quick to take action and justify he newly acquired position.",he,to justify,he newly acquired position,0.0,0.0,0.0,0.0,0.0
302,5503378535116643.0,"he gathered entire Korean fleet, which now had more than 100 ships, outside of Yeosu, to search for Japanese.",he,gathered,"entire Korean fleet, which now had more than 100 ships, outside of Yeosu",0.0,0.0,0.0,1.0,0.0
303,9644677377549716.0,"After one day at sea, Won Gyun was informed of a large Japanese fleet near Busan.",Won Gyun,was informed,of a large Japanese fleet near Busan,0.0,1.0,1.0,1.0,1.0
304,0.8016573080327372,Languedoc attempted to approach and give aid but was beaten back by Duke.,Languedoc,attempted,to approach,0.0,0.0,1.0,1.0,0.0
305,0.9485955390117108,"Ville de Paris was in desperate condition, with all masts damaged, rudder shot away, and at least 300 men dead or injured in cockpit.",Ville de Paris,was,in desperate condition,0.0,1.0,1.0,1.0,1.0
306,0.9534297076870546,The gallantry of William Cornwallis of Canada gained admiration of whole fleet.,The gallantry of William Cornwallis of Canada,gained,admiration of whole fleet,0.0,0.0,1.0,1.0,1.0
307,0.7662381752405192,"One officer noted that One officer was ""like Hector, as if emulous to revenge One officer brothers cause. """,One officer,noted,"that One officer was ""like Hector",0.0,0.0,1.0,1.0,0.0
308,0.9990000128746032,On 13 April he had 10 ships with he and sailed toward Cap-Francais.,he,had,10 ships,0.0,0.0,0.0,1.0,1.0
309,0.9216169339561846,"Some alternatives to bill included a proposal by Senator David Boren , which would have kept much of tax increase on upper-income payers but eliminated all energy tax increases and scaled back Earned Income Tax Credit.",Senator David Boren,would have eliminated,all energy tax increases,0.0,0.0,1.0,1.0,1.0
310,0.9216169339561846,"Some alternatives to bill included a proposal by Senator David Boren , which would have kept much of tax increase on upper-income payers but eliminated all energy tax increases and scaled back Earned Income Tax Credit.",Senator David Boren,would have kept,much of tax increase on upper - income payers,0.0,0.0,1.0,1.0,1.0
311,0.4978219019954182,"It was endorsed by Bill Cohen , Bennett Johnston , and John Danforth.",It,was endorsed,by Bill John Danforth,0.0,1.0,0.0,1.0,1.0
312,0.7899435185106559,Clinton himself claimed Clinton himself had an alternative tax proposal that favored taxes on energy.,Clinton,had,an alternative tax proposal that favored taxes on energy,0.0,0.0,1.0,1.0,1.0
313,0.9052256377408016,Clinton himself claimed Clinton himself had an alternative tax proposal that favored taxes on energy.,an alternative tax proposal,favored,taxes on energy,0.0,0.0,1.0,1.0,1.0
314,0.7487987465728897,"In 1995, Clinton himself expressed Clinton himself belief that taxes had been raised too much.",taxes,had been raised,too much,0.0,1.0,1.0,1.0,1.0
315,0.9640827750857294,"Reflecting perceived importance of budget surplus, New York Times described end of budget deficits as ""the fiscal equivalent of fall of Berlin Wall. """,New York Times,described,end of budget deficits,0.0,0.0,1.0,1.0,1.0
316,0.9757751849540884,"Meanwhile, The White House's Office of Management and Budget analysis projected lower deficit reduction, at just 433 billion.",The White House 's Office of Budget analysis,projected,lower deficit reduction,0.0,0.0,1.0,1.0,1.0
317,0.9315526874932588,"Where failure to act is held to be unlawful, failure to act is for institution concerned to put an end to failure to act by appropriate measures.",failure to act,is,for institution concerned,0.0,1.0,0.0,1.0,0.0
318,0.3808945036672451,"Under Article 268 of Treaty on Functioning of European Union Functioning of European Union European Union , The General Court Justice hears claims for compensation based on non-contractual liability, and rules on liability of European Union for damage to citizens and to undertakings caused by The General Court institutions or servants in performance of its institutions or servants duties.",European Union European Union,[is] The Justice [of],General Court,0.0,0.0,0.0,0.0,1.0
319,0.927981291055698,"To ensure effective and uniform application of Union legislation and to prevent divergent interpretations, national courts may, and sometimes must, turn to The General Court Justice and ask that The General Court clarify a point concerning interpretation of Union law, in order, for example, to ascertain whether their national legislation complies with Union law.",The General Court,clarify,a point concerning interpretation of Union law,0.0,0.0,1.0,1.0,1.0
320,0.919775969655244,"In particular, Pentecostalism has experienced massive growth.",Pentecostalism,has experienced,massive growth,0.0,0.0,1.0,1.0,1.0
321,0.8797652531099371,This movement is increasingly attracting Latin America's middle classes.,This movement,is attracting,Latin America's middle classes,0.0,0.0,0.0,1.0,1.0
322,0.9392901325936276,Anglicanism also has a long and growing presence in Latin America.,Anglicanism,has,a growing presence in Latin America,0.0,0.0,1.0,1.0,1.0
323,0.9482355370192128,"The crown's administration of The crown overseas empire was implemented by royal officials in both civil and religious spheres, often with overlapping jurisdictions.",The crown 's administration of The crown overseas empire,was implemented,by royal officials,0.0,1.0,0.0,1.0,1.0
324,0.9519143416197944,"The Spanish conquest was facilitated by spread of diseases such as smallpox, common in Europe but never present in New World, which reduced indigenous populations in Americas.",The Spanish conquest,was facilitated,"by spread of diseases such as smallpox , never present in New World",0.0,1.0,1.0,1.0,1.0
325,0.6418200800357403,"This sometimes caused a labor shortage for plantations and public works and so colonists informally and gradually, at first, initiated Atlantic slave trade.",This,caused,a labor shortage,0.0,0.0,0.0,1.0,1.0
326,0.9277724913494432,"One of most accomplished conquistadors was Hernan Cortes, who, leading a relatively small Spanish force but with local translators and crucial support of thousands of native allies, achieved Spanish conquest of Aztec Empire in campaigns of 1519-1521.",Hernan Cortes,achieved,Spanish conquest of Aztec Empire,0.0,0.0,1.0,1.0,1.0
327,0.9520806423106366,"One of most accomplished conquistadors was Hernan Cortes, who, leading a relatively small Spanish force but with local translators and crucial support of thousands of native allies, achieved Spanish conquest of Aztec Empire in campaigns of 1519-1521.",One of most accomplished conquistadors,was,Hernan Cortes,0.0,1.0,1.0,1.0,1.0
328,0.0863706418293555,"Many of those returned without having found those goal, or finding their goal much less valuable than was hoped.",those,without having found,those goal,0.0,0.0,0.0,1.0,0.0
329,0.9501692706947484,"In 1918, Hara Takashi, a protege of Saionji and a major influence in prewar Seiyukai cabinets, had become first commoner to serve as prime minister.",Hara Takashi,had become,first commoner to serve as prime minister,0.0,1.0,1.0,1.0,1.0
330,0.9169884650944796,"Hara worked to ensure a Seiyukai majority through time-tested methods, such as new election laws and electoral redistricting, and embarked on major government-funded public works programs.",Hara,worked to ensure,a Seiyukai majority,0.0,0.0,1.0,1.0,1.0
331,0.9708217919671088,"Fear of a broader electorate, left-wing power, and growing social change engendered by influx of Western popular culture together led to passage of Peace Preservation Law in 1925, which forbade any change in political structure or abolition of private property.","Fear of a broader electorate, left-wing power, and growing social change",together led,to passage of Peace Preservation Law,0.0,0.0,1.0,1.0,1.0
332,0.9852827629316264,Fiscal austerity programs and appeals for public support of such conservative government policies as Peace Preservation Law--including reminders of moral obligation to make sacrifices for emperor and state--were attempted as solutions.,Fiscal austerity programs for public support of such conservative government policies as Peace Preservation Law -- including reminders of moral obligation,were attempted,as solutions,0.0,1.0,1.0,1.0,1.0
333,0.852130044887511,"In mid-October, Putin proposed to ""extend current agreement without any pre-conditions at least for one year"", but Trump rejected this.",Putin,proposed to extend,current agreement,0.0,0.0,1.0,1.0,1.0
334,0.9524232899707616,"Subsequently, Russian officials agreed to a US proposal to freeze nuclear warhead production for a year and to extend a future treaty by a year.",Russian officials,agreed,to a US proposal,0.0,0.0,1.0,1.0,1.0
335,0.7478385192013411,"US Department of State spokesperson Morgan Ortagus stated that ""We appreciate Russian Federation's willingness to make progress on issue of nuclear arms control"" and that US was ""prepared to meet immediately to finalize a verifiable agreement"".",US,was prepared,to meet immediately to finalize a verifiable agreement,0.0,0.0,1.0,1.0,1.0
336,0.4425102217565157,"US Department of State spokesperson Morgan Ortagus stated that ""We appreciate Russian Federation's willingness to make progress on issue of nuclear arms control"" and that US was ""prepared to meet immediately to finalize a verifiable agreement"".",We,appreciate,Russian Federation 's willingness,0.0,0.0,0.0,1.0,1.0
337,0.9246266863479248,"the new U. S. administration said that new U. S. administration would seek a five-year extension of treaty, which was then set to expire in February 2021.",new U. S. administration,would seek,a five-year extension of treaty,0.0,0.0,1.0,1.0,1.0
338,0.8963430286311606,"Russian spokesman Dmitry Peskov replied that Russian spokesman Dmitry Peskov ""stands for extending treaty"" and is waiting to see details of US proposal.",Russian spokesman Dmitry Peskov,replied,that Russian spokesman Dmitry is waiting to see details of US proposal,0.0,0.0,1.0,1.0,1.0
339,0.919775969655244,"On 3 February, five days after Putin signed this legislation, Secretary of State Antony Blinken announced that U. S. had formally agreed to extend treaty for five years, until 2026.",Putin,signed,this legislation,0.0,0.0,1.0,1.0,0.0
340,0.8686046105879486,"In November 2022, The Russian Foreign Ministry postponed a meeting with U. S. meant to discuss resuming New START inspections.",U. S.,to discuss,resuming New START inspections,0.0,0.0,1.0,0.0,0.0
341,0.9705280282943234,"In November 2022, The Russian Foreign Ministry postponed a meeting with U. S. meant to discuss resuming New START inspections.",The Russian Foreign Ministry,postponed,a meeting,0.0,0.0,1.0,1.0,0.0
342,0.5750411108691293,"The US State Department responded that they were ""ready to reschedule at earliest possible date as resuming inspections is a priority for sustaining treaty as an instrument of stability.",they,to reschedule,at earliest possible date,0.0,0.0,0.0,0.0,1.0
343,0.967282890001642,""" The Russian Foreign Ministry did not give a reason for delay, although relations between United States and Russia became critically strained after Russia's full-scale invasion of Ukraine in February 2022.",The Russian Foreign Ministry,did not give,a reason for delay,1.0,0.0,1.0,1.0,1.0
344,0.9139478779591064,"On 21 February 2023, during Presidential Address to Federal Assembly, Putin announced suspension of Russia's participation in treaty, saying that Russia would not allow US and NATO to inspect Russia nuclear facilities.",Russia,would not allow,NATO to inspect Russia nuclear facilities,1.0,0.0,1.0,1.0,1.0
345,0.9174476130071216,"On 21 February 2023, during Presidential Address to Federal Assembly, Putin announced suspension of Russia's participation in treaty, saying that Russia would not allow US and NATO to inspect Russia nuclear facilities.",Putin,announced,suspension of Russia 's participation in treaty,0.0,0.0,1.0,1.0,1.0
346,0.8453428833817832,"On 21 February 2023, during Presidential Address to Federal Assembly, Putin announced suspension of Russia's participation in treaty, saying that Russia would not allow US and NATO to inspect Russia nuclear facilities.",US,to inspect,Russia nuclear facilities,0.0,0.0,1.0,0.0,1.0
347,0.9139478779591064,"On 21 February 2023, during Presidential Address to Federal Assembly, Putin announced suspension of Russia's participation in treaty, saying that Russia would not allow US and NATO to inspect Russia nuclear facilities.",Russia,would not allow,US to inspect Russia nuclear facilities,1.0,0.0,1.0,1.0,1.0
348,0.9434202455866184,"Putin claimed United States was continuing to develop new nuclear weapons, and warned that any nuclear weapons tests conducted by Americans would be countered by Russia developing and testing United States own.",any nuclear weapons tests conducted by Americans,by testing,United States,0.0,0.0,1.0,0.0,1.0
349,0.9100029960835064,"Putin claimed United States was continuing to develop new nuclear weapons, and warned that any nuclear weapons tests conducted by Americans would be countered by Russia developing and testing United States own.",United States,was continuing to develop,new nuclear weapons,0.0,0.0,1.0,1.0,1.0
350,0.9169884650944796,"Putin claimed United States was continuing to develop new nuclear weapons, and warned that any nuclear weapons tests conducted by Americans would be countered by Russia developing and testing United States own.",Putin,claimed,United States was continuing to develop new nuclear weapons,0.0,0.0,1.0,1.0,1.0
351,0.8876082651439079,Putin also complained that French and British nuclear weapons are not covered by treaty.,British nuclear weapons,are not covered,by treaty,1.0,1.0,1.0,1.0,1.0
352,0.8847999636040884,"Sergei Markov, director of pro-Russian Institute for Political Studies, said, ""If Washington does not listen to Moscow now, this is Putin's warning that Putin may withdraw from treaty.",Sergei Markov,[is] director of,pro-Russian Institute,0.0,0.0,1.0,0.0,1.0
353,0.2230848508739589,"Sergei Markov, director of pro-Russian Institute for Political Studies, said, ""If Washington does not listen to Moscow now, this is Putin's warning that Putin may withdraw from treaty.",this,is,Putin's warning that Putin may withdraw from treaty,0.0,1.0,0.0,1.0,0.0
354,0.919775969655244,"Sergei Markov, director of pro-Russian Institute for Political Studies, said, ""If Washington does not listen to Moscow now, this is Putin's warning that Putin may withdraw from treaty.",Putin,may withdraw,from treaty,0.0,0.0,1.0,1.0,1.0
355,0.8898888567513668,"Despite this discovery, Israel Antiques Authority still maintained opinion that Jerusalem was not taken by rebels, due to fact that of thousands of Bar Kokhba coins had been found outside Jerusalem, but only four within Jerusalem.",Jerusalem,was not taken,"by rebels , due to fact that of thousands of Bar Kokhba coins had been found outside Jerusalem",1.0,1.0,1.0,1.0,1.0
356,0.9559989702756324,"The 2013 discovery of military camp of Legio 6 Ferrata near Tel Megiddo, and ongoing excavations there may shed light to extension of rebellion to northern valleys However, Eck's theory on battle in Tel Shalem is rejected by M. Mor, who considers location implausible given Galilee's minimal participation in Revolt and distance from main conflict flareup in Judea proper.",Eck 's theory on battle in Tel Shalem,is rejected,by M. Mor,0.0,1.0,1.0,1.0,1.0
357,0.5898102672166055,"A 2015 archaeological survey in Samaria identified some 40 hideout cave systems from period, some containing Bar Kokhba's minted coins, suggesting that war raged in Samaria at high intensity.",some,containing,Bar Kokhba's minted coins,0.0,0.0,0.0,0.0,1.0
358,0.919775969655244,"Though Eusebius lived one and a half centuries after Jewish revolt into northern Transjordan and wrote only one brief historical account of rebellion from Christian theological perspective, Eusebius provides important details on revolt and only one brief historical account of rebellion aftermath in Judea.",Eusebius,lived,a half centuries after Jewish revolt,0.0,0.0,1.0,1.0,1.0
359,0.956756206633504,"Though Eusebius lived one and a half centuries after Jewish revolt into northern Transjordan and wrote only one brief historical account of rebellion from Christian theological perspective, Eusebius provides important details on revolt and only one brief historical account of rebellion aftermath in Judea.",Eusebius,provides,only one brief historical account of rebellion aftermath in Judea,0.0,0.0,1.0,1.0,1.0
360,0.919775969655244,"Though Eusebius lived one and a half centuries after Jewish revolt into northern Transjordan and wrote only one brief historical account of rebellion from Christian theological perspective, Eusebius provides important details on revolt and only one brief historical account of rebellion aftermath in Judea.",Eusebius,provides,important details on revolt,0.0,0.0,1.0,1.0,1.0
361,0.95709374506516,"Eusebius does also describe what had remained of Jewish population of Judea at Eusebius time--naming seven Jewish communities in Roman Palaestina The Jerusalem Talmud contains descriptions of results of rebellion, including Roman executions of Judean leaders and religious persecution.",The Jerusalem Talmud,contains,"descriptions of results of rebellion , including Roman executions of religious persecution",0.0,0.0,1.0,1.0,1.0
362,0.9637023020335914,"The mobilisation of tens of thousands of soldiers had a major impact on Tanzania's society, as many young men from poorer families had enjoyed power, chance of plunder, and relatively good salaries of military life.",The mobilisation of tens of thousands of soldiers,had,a major impact on Tanzania 's society,0.0,0.0,1.0,1.0,1.0
363,0.9180804252893388,"When these men were demobilised, these men usually became unemployed and plunged back into poverty due to Tanzania's struggling economic situation, resulting in rising dissatisfaction.",these men,were plunged,back into poverty,0.0,1.0,0.0,1.0,1.0
364,0.9382554258342916,"In addition, Tanzanian soldiers had smuggled large quantities of abandoned Ugandan weaponry into Tanzanian soldiers home country.",Tanzanian soldiers,had smuggled,large quantities of abandoned Ugandan weaponry,0.0,0.0,1.0,1.0,1.0
365,0.9560419440510916,"Some groups were overrepresented in TPDF; most notably, by 1978, over 50% of all Tanzanian soldiers belonged to Kuria people, although 50% of all Tanzanian soldiers made up less than 1% of their home country's population.",over 50% of all Tanzanian soldiers,belonged,to Kuria people,0.0,0.0,1.0,1.0,1.0
366,0.9030401971054748,"There were also regional differences in number of veterans, with some villages having many more armed ex-soldiers than others.",some villages,having,many more armed ex-soldiers than others,0.0,0.0,1.0,1.0,1.0
367,0.5682555286682759,"All this contributed to power shifts, and growing inter-tribal, inter-clan, and even inter-village violence in Tanzania.",All this,contributed,to power shifts,0.0,0.0,0.0,1.0,1.0
368,0.9919999837875366,"The 435 Tanzanian soldiers who died during war were buried at Kaboya Military Cemetery in Muleba District, Kagera Region.",435 tanzanian soldiers,were buried at,Kaboya Military Cemetery in Muleba District,0.0,0.0,1.0,1.0,1.0
369,0.9111779447320654,"A white monument was erected in Kaboya Military Cemetery in Muleba District, Kagera Region and adorned with names of dead.",A white monument,was adorned,with names of dead,0.0,1.0,1.0,1.0,1.0
370,0.9250606141558616,"A white monument was erected in Kaboya Military Cemetery in Muleba District, Kagera Region and adorned with names of dead.",A white monument,was erected,in Kaboya Military Cemetery in Muleba District,0.0,1.0,1.0,1.0,1.0
