confidence,sentence,arg1,rel,arg2,negated,passive,is_valuable,is_valuable_rel,is_valuable_arg2
8282456587252833.0,"Although claim to Roman imperial succession never formally stopped and titles such as kayser-i Rum and basileus were never formally abandoned, claim to Roman imperial succession gradually faded away and ceased to be stressed by sultans.",titles such as kayser - i Rum were never formally abandoned,claim,to Roman imperial succession,False,False,0,1,1
8005045807881369.0,"Although claim to Roman imperial succession never formally stopped and titles such as kayser-i Rum and basileus were never formally abandoned, claim to Roman imperial succession gradually faded away and ceased to be stressed by sultans.",titles such as kayser - basileus were never formally abandoned,claim,gradually faded away,False,False,0,1,1
9256263201643982.0,"Several ancient writers tried to count number of Roman emperors through history, but each of Several ancient writers gives a different count.",each of Several ancient writers,gives,a different count,False,False,1,1,1
908121531799704.0,"Several ancient writers tried to count number of Roman emperors through history, but each of Several ancient writers gives a different count.",Several ancient writers,tried to count,number of Roman emperors,False,False,1,1,1
908121531799704.0,"Several ancient writers tried to count number of Roman emperors through history, but each of Several ancient writers gives a different count.",Several ancient writers,tried,to count number of Roman emperors through history,False,False,1,1,1
8506222156816582.0,"The 4th-century historian Festus states that ""From Octavian Caesar Augustus to Jovian, there were imperatores, 43 in number, through 407 years [reckoning from 43 BC]"".",The 4th-century historian Festus,states,"that ""From Octavian Caesar Augustus to Jovian, there were imperatores",False,False,0,1,1
9199569125504766.0,Adding eight other emperors mentioned in work would give a total of 41 emperors up until Constantine 1.,Adding eight other emperors,would give,a total of 41 emperors up until Constantine 1,False,False,1,1,1
9111779447320654.0,Adding eight other emperors mentioned in work would give a total of 41 emperors up until Constantine 1.,eight other emperors,mentioned,in work,False,True,0,1,1
8872966301155124.0,"It is possible that chronicle counts Julius Caesar as first emperor, a view that is shared by most ancient writers.",a view,is shared,by most ancient writers,False,True,0,1,1
9265117905130268.0,A few writers also attempted to make A few writers own lists of Roman emperors.,A few writers,own,lists of Roman emperors,False,False,1,1,1
8892955894499794.0,A few writers also attempted to make A few writers own lists of Roman emperors.,A few writers,attempted to make,A few writers own lists of Roman emperors,False,False,0,1,1
9279673735441892.0,A few writers also attempted to make A few writers own lists of Roman emperors.,A few writers,attempted,to make A few writers own lists of Roman emperors,False,False,0,1,1
9990000128746032.0,"The 4th-century calligrapher Filocalus, in The 4th-century calligrapher Filocalus Chronographia, records 58 emperors from Augustus to Constantine.",The 4th century calligrapher in The 4th - century calligrapher Filocalus Chronographia,records,58 emperors,False,False,0,1,1
9686548301752458.0,"The 4th-century calligrapher Filocalus, in The 4th-century calligrapher Filocalus Chronographia, records 58 emperors from Augustus to Constantine.","The 4th-century calligrapher Filocalus, in The 4th-century calligrapher",records,58 emperors,False,False,0,1,1
9329286852051248.0,Constantine contemporary Epiphanius records 44 emperors in Constantine work On Weights and Measures.,Constantine contemporary Epiphanius,records,44 emperors,False,False,1,1,1
9990000128746032.0,The 13th-century Chronicon Altinate records 46 emperors in same time period.,The 13th century Chronicon Altinate,records,46 emperors,False,False,1,1,1
9489461080096144.0,The 13th-century Chronicon Altinate records 46 emperors in same time period.,The 13th-century Chronicon Altinate,records,46 emperors,False,False,1,1,1
7475676661054879.0,"These discrepancies arise from fact that there was never a defining distinction between ""legitimate emperors"" and ""usurpers"".",These discrepancies,arise,"from fact that there was never a defining distinction between ""legitimate emperors"" and ""usurpers",False,True,1,1,1
2.664262018276852e+16,"The 6th-century Chronicon Paschale, for example, describes Licinius as having been killed like ""those who had briefly been usurpers before Licinius"".",those,had been,usurpers before Licinius,False,True,0,1,1
9383119524695256.0,"In reality, Licinius was legitimate emperor of West , while Constantine was real ""usurper"".",Constantine,was,"real ""usurper",False,True,1,1,1
9703210197816324.0,"In reality, Licinius was legitimate emperor of West , while Constantine was real ""usurper"".",Licinius,was,legitimate emperor of West,False,True,1,1,1
8817598924294554.0,"Other emperors had such uneventful or brief reigns that Other emperors are unmentioned by literary sources, like Licinius's co-emperors Valerius Valens and Martinian.",Other emperors,are unmentioned,by literary sources,False,True,1,1,1
9082029466707026.0,"Other emperors had such uneventful or brief reigns that Other emperors are unmentioned by literary sources, like Licinius's co-emperors Valerius Valens and Martinian.",Other emperors,had,such uneventful or brief reigns,False,False,1,1,1
9079300860828836.0,"In later Eastern empire, co-emperors were no longer seen as ""true"" rulers given co-emperors submissive role to senior emperor.",co-emperors,were seen,"as ""true"" rulers",False,True,1,1,1
9210233335200772.0,"Korea, formerly under Japanese colonial rule, was divided and occupied by Soviet Union in North and United States in South between 1945 and 1948.",Korea,occupied,by Soviet Union,False,True,0,1,1
5486284337544034.0,"Separate republics emerged on both sides of 38th parallel in 1948, each claiming to be legitimate government for all of Korea, which led ultimately to Korean War.",each,to be,legitimate government for all of Korea,False,True,0,1,1
5898102672166055.0,"Separate republics emerged on both sides of 38th parallel in 1948, each claiming to be legitimate government for all of Korea, which led ultimately to Korean War.",each,claiming,to be legitimate government for all of Korea,False,False,0,1,1
9472929138282772.0,"Separate republics emerged on both sides of 38th parallel in 1948, each claiming to be legitimate government for all of Korea, which led ultimately to Korean War.",Separate republics,emerged,on both sides of 38th parallel,False,False,1,1,1
9524232899707616.0,"In China, nationalist and communist forces resumed civil war in June 1946.",communist forces,resumed,civil war,False,False,1,1,1
9524232899707616.0,"In China, nationalist and communist forces resumed civil war in June 1946.",nationalist forces,resumed,civil war,False,False,1,1,1
9032970134745796.0,"Communist forces were victorious and established People's Republic of China on China, while nationalist forces retreated to Taiwan in 1949.",Communist forces,were established,on China,False,True,1,1,1
9180804252893388.0,"Communist forces were victorious and established People's Republic of China on China, while nationalist forces retreated to Taiwan in 1949.",nationalist forces,retreated,to Taiwan,False,False,1,1,1
9758684054858028.0,"In Middle East, Arab rejection of United Nations Partition Plan for Palestine and creation of Israel marked escalation of Arab-Israeli conflict.",Arab rejection of United Nations Partition Plan for Palestine and creation of Israel,marked,escalation of Arab-Israeli conflict,False,False,1,1,1
9350261907700696.0,"While European powers attempted to retain some or all of European powers colonial empires, European powers losses of prestige and resources during Korean War rendered this unsuccessful, leading to decolonisation.",European powers,attempted to retain,"some or all of European powers colonial empires, European powers losses of prestige and resources during Korean War",False,False,0,1,1
9350261907700696.0,"While European powers attempted to retain some or all of European powers colonial empires, European powers losses of prestige and resources during Korean War rendered this unsuccessful, leading to decolonisation.",European powers,attempted,"to retain some or all of European powers colonial empires, European powers losses of prestige and resources during Korean War",False,False,0,1,1
9250606141558616.0,"The global economy suffered heavily from Korean War, although participating nations were affected differently.",The global economy,suffered heavily,from Korean War,False,False,1,1,1
8748644295993095.0,"The United States emerged much richer than any other nation, leading to a baby boom, and by 1950 The United States gross domestic product per person was much higher than that of any of other powers, and The United States dominated The global economy.",The United States,emerged much richer leading,to a baby boom,False,False,0,1,1
8992455075916974.0,"The United States emerged much richer than any other nation, leading to a baby boom, and by 1950 The United States gross domestic product per person was much higher than that of any of other powers, and The United States dominated The global economy.",The United States,emerged much richer,leading to a baby boom,False,False,1,1,1
9329286852051248.0,"The United States emerged much richer than any other nation, leading to a baby boom, and by 1950 The United States gross domestic product per person was much higher than that of any of other powers, and The United States dominated The global economy.",The United States,dominated,The global economy,False,False,1,1,1
9512676029974516.0,"The United States emerged much richer than any other nation, leading to a baby boom, and by 1950 The United States gross domestic product per person was much higher than that of any of other powers, and The United States dominated The global economy.",The United States gross domestic product per person,was,much higher than that of any of other powers,False,True,1,1,1
9485479188231728.0,The Allied occupational authorities pursued a policy of industrial disarmament in Western Germany from 1945 to 1948.,The Allied occupational authorities,pursued,a policy of industrial disarmament in Western Germany,False,False,1,1,1
9729724013206644.0,"Due to international trade interdependencies, a policy of industrial disarmament in Western Germany led to an economic stagnation in Europe and delayed European recovery from Korean War for several years.",a policy of industrial disarmament in Western Germany,led,to delayed European recovery from Korean War,False,False,1,1,1
9729724013206644.0,"Due to international trade interdependencies, a policy of industrial disarmament in Western Germany led to an economic stagnation in Europe and delayed European recovery from Korean War for several years.",a policy of industrial disarmament in Western Germany,led,to an economic stagnation in Europe,False,False,1,1,1
9644677377549716.0,"At Bretton Woods Conference in July 1944, Allied nations drew up an economic framework for post-war world.",Allied nations,drew up,an economic framework for post-war world,False,False,1,1,1
9436221120476838.0,the Allied nations created International Monetary Fund and International Bank for Reconstruction and Development.,the Allied nations,created,International Bank,False,False,1,1,1
9436221120476838.0,the Allied nations created International Monetary Fund and International Bank for Reconstruction and Development.,the Allied nations,created,International Monetary Fund,False,False,1,1,1
8306090960787457.0,the Allied nations lasted until 1973.,the Allied nations,lasted,until 1973,False,True,1,1,1
8344217267275061.0,"Recovery began with mid-1948 currency reform in Western Germany, and was sped up by liberalisation of European economic policy that U.",Recovery,was sped up,by liberalisation of European economic policy,False,True,1,1,1
9324144673478684.0,"Recovery began with mid-1948 currency reform in Western Germany, and was sped up by liberalisation of European economic policy that U.",Recovery,began,with mid-1948 currency reform in Western Germany,False,False,1,1,1
9256263201643982.0,The post-1948 West German recovery has been called German economic miracle.,The post-1948 West German recovery,has been called,German economic miracle,False,True,1,1,1
9064683704715876.0,Italy also experienced an economic boom and French economy rebounded.,Italy,experienced,an economic boom,False,False,1,1,1
8982330273114404.0,"By contrast, United Kingdom was in a state of economic ruin, and although receiving a quarter of total Marshall Plan assistance, more than any other European country, Italy continued in relative economic decline for decades.",Italy,continued,in relative economic decline for decades,False,False,1,1,1
9436740204769644.0,"By contrast, United Kingdom was in a state of economic ruin, and although receiving a quarter of total Marshall Plan assistance, more than any other European country, Italy continued in relative economic decline for decades.",United Kingdom,was,in a state of economic ruin,False,True,1,1,1
8016573080327372.0,"The Soviet Union, despite enormous human and material losses, also experienced rapid increase in production in immediate post-war era, having seized and transferred most of Germany's industrial plants and exacted war reparations from The Soviet Union satellite states Japan recovered much later.",Japan,recovered,much later,False,True,1,1,1
9216169339561846.0,"The Soviet Union, despite enormous human and material losses, also experienced rapid increase in production in immediate post-war era, having seized and transferred most of Germany's industrial plants and exacted war reparations from The Soviet Union satellite states Japan recovered much later.",The Soviet Union,experienced,rapid increase in production in immediate post-war era,False,False,1,1,1
9577875027776528.0,"The Soviet Union, despite enormous human and material losses, also experienced rapid increase in production in immediate post-war era, having seized and transferred most of Germany's industrial plants and exacted war reparations from The Soviet Union satellite states Japan recovered much later.",The Soviet Union,experienced,"rapid increase in production in immediate post-war era , having transferred most of Germany 's industrial plants",False,False,1,1,1
9216169339561846.0,"The Soviet Union, despite enormous human and material losses, also experienced rapid increase in production in immediate post-war era, having seized and transferred most of Germany's industrial plants and exacted war reparations from The Soviet Union satellite states Japan recovered much later.",The Soviet Union,experienced,rapid increase in production,False,False,1,1,1
9324144673478684.0,China returned to China pre-war industrial production by 1952.,China,returned,to China pre-war industrial production,False,True,1,1,1
9327127509642740.0,"Estimates for total number of casualties in war vary, because many deaths went unrecorded.",Estimates for total number of casualties in war,vary,because many deaths went unrecorded,False,True,1,1,1
2.238743935339059e+16,"Most suggest that some 60 million people died in war, including about 20 million military personnel and 40 million civilians.",Most,suggest,"that some 60 million people died in war , including 40 million civilians",False,False,1,1,1
9004708924659899.0,"Most suggest that some 60 million people died in war, including about 20 million military personnel and 40 million civilians.",some 60 million people,died,in war,False,True,0,1,1
2.238743935339059e+16,"Most suggest that some 60 million people died in war, including about 20 million military personnel and 40 million civilians.",Most,suggest,"that some 60 million people died in war , including about 20 million military personnel",False,False,1,1,1
9256263201643982.0,"Many of 40 million civilians died because of deliberate genocide, massacres, mass bombings, disease, and starvation.",Many of 40 million civilians,died,because of deliberate starvation,False,True,1,1,1
9256263201643982.0,"Many of 40 million civilians died because of deliberate genocide, massacres, mass bombings, disease, and starvation.",Many of 40 million civilians,died,because of deliberate disease,False,True,1,1,1
9256263201643982.0,"Many of 40 million civilians died because of deliberate genocide, massacres, mass bombings, disease, and starvation.",Many of 40 million civilians,died,because of deliberate mass bombings,False,True,1,1,1
9256263201643982.0,"Many of 40 million civilians died because of deliberate genocide, massacres, mass bombings, disease, and starvation.",Many of 40 million civilians,died,because of deliberate massacres,False,True,1,1,1
9256263201643982.0,"Many of 40 million civilians died because of deliberate genocide, massacres, mass bombings, disease, and starvation.",Many of 40 million civilians,died,because of deliberate genocide,False,True,1,1,1
9990000128746032.0,"The Soviet Union lost around 27 million people during war, including 8.",The Soviet Union,lost,27 million people,False,False,1,1,1
9485955390117108.0,"The Soviet Union lost around 27 million people during war, including 8.",The Soviet Union,lost,around 27 million people,False,False,1,1,1
9668186074902440.0,"An estimated 11 to 17 million civilians died as a direct or as an indirect result of Hitler's racist policies, including mass killing of around 6 million Jews, along with Roma, homosexuals, at least 1.",An estimated 11 to 17 million civilians,died,"as a direct or as an indirect result of Hitler's racist policies, including mass killing of around 6 million Jews, along with Roma, homosexuals, at least 1",False,True,1,1,1
9524232899707616.0,"During Second World War, federal government created a welfare state by enacting national schemes for: child endowment in 1941; a widows' pension in 1942; a wife's allowance in 1943; additional allowances for children of pensioners in 1943; and unemployment, sickness, and special benefits in 1945.",federal government,created,a welfare state,False,False,1,1,1
9670538616899376.0,Medicare is Australia's publicly-funded universal health care insurance scheme.,Medicare,is,Australia's publicly-funded universal health care insurance scheme,False,True,1,1,1
9025935852517506.0,"the Whitlam Labor government made significant changes to Whitlam Labor government from 1976 leading to Whitlam Labor government abolition in late 1981. Whitlam Labor government reinstated universal health care in 1984 under name ""Medicare"".",the Whitlam Labor government,made leading,to Whitlam Labor government abolition in late 1981,False,False,0,1,1
9341783327172132.0,"the Whitlam Labor government made significant changes to Whitlam Labor government from 1976 leading to Whitlam Labor government abolition in late 1981. Whitlam Labor government reinstated universal health care in 1984 under name ""Medicare"".",the Whitlam Labor government,made,significant changes to Whitlam Labor government,False,False,0,1,1
9436221120476838.0,"the Whitlam Labor government made significant changes to Whitlam Labor government from 1976 leading to Whitlam Labor government abolition in late 1981. Whitlam Labor government reinstated universal health care in 1984 under name ""Medicare"".",Whitlam Labor government,reinstated,universal health care,False,False,1,1,1
9197759696552440.0,"Canada's welfare programs are funded and administered at all levels of government , and include health and medical care, public education , social housing and social services.",Canada,include,social services,False,True,1,1,1
9197759696552440.0,"Canada's welfare programs are funded and administered at all levels of government , and include health and medical care, public education , social housing and social services.",Canada,include,social housing,False,True,1,1,1
9197759696552440.0,"Canada's welfare programs are funded and administered at all levels of government , and include health and medical care, public education , social housing and social services.",Canada,include,public education,False,True,1,1,1
9197759696552440.0,"Canada's welfare programs are funded and administered at all levels of government , and include health and medical care, public education , social housing and social services.",Canada,include,medical care,False,True,1,1,1
9197759696552440.0,"Canada's welfare programs are funded and administered at all levels of government , and include health and medical care, public education , social housing and social services.",Canada,administered,at all levels of government,False,False,1,1,1
9432989093607180.0,"After 1830, French liberalism and economic modernization were key goals.",economic modernization,were,key goals,False,True,1,1,1
9432989093607180.0,"After 1830, French liberalism and economic modernization were key goals.",French liberalism,were,key goals,False,True,1,1,1
931028700145368.0,"While liberalism was individualistic and laissez-faire in Britain and United States, in France liberalism was based instead on a solidaristic conception of society, following theme of French Revolution, Liberte, egalite, fraternite.",liberalism,was,laissez - faire in United States,False,True,1,1,1
931028700145368.0,"While liberalism was individualistic and laissez-faire in Britain and United States, in France liberalism was based instead on a solidaristic conception of society, following theme of French Revolution, Liberte, egalite, fraternite.",liberalism,was,laissez - faire,False,True,1,1,1
9619374067886858.0,"In Third Republic, especially between 1895 and 1914 ""Solidarite"" [""solidarism""] was guiding concept of a liberal social policy, whose chief champions were prime ministers Leon Bourgeois and Pierre Waldeck-Rousseau.","1914 "" Solidarite",was guiding,concept of a liberal social policy,False,False,1,1,1
9684151308577412.0,"In Third Republic, especially between 1895 and 1914 ""Solidarite"" [""solidarism""] was guiding concept of a liberal social policy, whose chief champions were prime ministers Leon Bourgeois and Pierre Waldeck-Rousseau.","Solidarite "" [ "" solidarism",was guiding,concept of a liberal social policy,False,False,0,1,1
9052256377408016.0,"In Third Republic, especially between 1895 and 1914 ""Solidarite"" [""solidarism""] was guiding concept of a liberal social policy, whose chief champions were prime ministers Leon Bourgeois and Pierre Waldeck-Rousseau.",a liberal social policy,were,prime ministers,False,True,0,1,1
9738204391877394.0,"In Third Republic, especially between 1895 and 1914 ""Solidarite"" [""solidarism""] was guiding concept of a liberal social policy, whose chief champions were prime ministers Leon Bourgeois and Pierre Waldeck-Rousseau.","1895 "" Solidarite "" [ "" solidarism",was guiding,concept of a liberal social policy,False,False,1,1,1
9127949631705272.0,The French welfare state expanded when The French welfare state tried to follow some of Bismarck's policies.,The French welfare state,tried to follow,some of Bismarck's policies,False,False,1,1,1
9127949631705272.0,The French welfare state expanded when The French welfare state tried to follow some of Bismarck's policies.,The French welfare state,tried,to follow some of Bismarck's policies,False,False,1,1,1
9561493139640404.0,The French welfare state expanded when The French welfare state tried to follow some of Bismarck's policies.,The French welfare state,expanded,when The French welfare state tried to follow some of Bismarck's policies,False,True,1,1,1
9030401971054748.0,"More attention was paid to industrial labour in 1930s during a short period of socialist political ascendency, with Matignon Accords and reforms of Popular Front.",More attention,was paid,to industrial labour,False,True,1,1,1
9180804252893388.0,"More attention was paid to industrial labour in 1930s during a short period of socialist political ascendency, with Matignon Accords and reforms of Popular Front.",More attention,was paid,to industrial labour,False,True,1,1,1
8850659690664333.0,Paxton points out reforms of Popular Front were paralleled and even exceeded by measures taken by Vichy regime in 1940s.,reforms of Popular Front,were exceeded,by measures,False,True,1,1,1
9139478779591064.0,Paxton points out reforms of Popular Front were paralleled and even exceeded by measures taken by Vichy regime in 1940s.,Paxton,points out,reforms of Popular Front were even exceeded by measures,False,False,1,1,1
9105129651916236.0,Paxton points out reforms of Popular Front were paralleled and even exceeded by measures taken by Vichy regime in 1940s.,measures,taken,by Vichy regime,False,True,0,1,1
9139478779591064.0,Paxton points out reforms of Popular Front were paralleled and even exceeded by measures taken by Vichy regime in 1940s.,Paxton,points out,reforms of Popular Front were paralleled,False,False,1,1,1
9125462839307744.0,"Some policies enacted to enhance social welfare in Germany were Health Insurance 1883, Accident Insurance 1884, Old Age Pensions 1889 and National Unemployment Insurance 1927.",Some policies enacted,were,Health Insurance 1883,False,True,0,1,1
9180804252893388.0,"Some policies enacted to enhance social welfare in Germany were Health Insurance 1883, Accident Insurance 1884, Old Age Pensions 1889 and National Unemployment Insurance 1927.",Some policies,enacted,to enhance social welfare in Germany,False,True,0,1,1
928319312100383.0,"Otto von Bismarck, powerful Chancellor of Germany , developed first modern welfare state by building on a tradition of welfare programs in Prussia and Saxony that had begun as early as in 1840s.",welfare programs in Saxony,had begun,as early as in 1840s,False,True,1,1,1
9339862216393666.0,"Otto von Bismarck, powerful Chancellor of Germany , developed first modern welfare state by building on a tradition of welfare programs in Prussia and Saxony that had begun as early as in 1840s.",Otto von Bismarck,by building,on a tradition of welfare programs in Saxony,False,False,0,1,1
928319312100383.0,"Otto von Bismarck, powerful Chancellor of Germany , developed first modern welfare state by building on a tradition of welfare programs in Prussia and Saxony that had begun as early as in 1840s.",welfare programs in Prussia,had begun,as early as in 1840s,False,True,1,1,1
9339862216393666.0,"Otto von Bismarck, powerful Chancellor of Germany , developed first modern welfare state by building on a tradition of welfare programs in Prussia and Saxony that had begun as early as in 1840s.",Otto von Bismarck,by building,on a tradition of welfare programs in Prussia,False,False,0,1,1
9266090726027132.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - formed basis of modern European welfare state.",The measures,introduced,- old employee health insurance - formed basis of modern European welfare state,False,True,1,1,1
8872966301155124.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - formed basis of modern European welfare state.",The measures,introduced,- old accident insurance,False,True,1,1,1
8872966301155124.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - formed basis of modern European welfare state.",The measures,introduced,- old - age pensions,False,True,1,1,1
9380742883576568.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - paternalistic programs aimed to forestall social unrest and to undercut appeal of new Social Democratic Party, and to secure support of working classes for German Empire, as well as to reduce emigration to United States, where wages were higher but welfare did not exist.",wages,were,United States,False,True,0,1,1
9738121944708888.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - paternalistic programs aimed to forestall social unrest and to undercut appeal of new Social Democratic Party, and to secure support of working classes for German Empire, as well as to reduce emigration to United States, where wages were higher but welfare did not exist.",The measures that Bismarck introduced - old employee health insurance - paternalistic programs,to undercut,appeal of new Social Democratic Party,False,False,0,1,1
9266090726027132.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - paternalistic programs aimed to forestall social unrest and to undercut appeal of new Social Democratic Party, and to secure support of working classes for German Empire, as well as to reduce emigration to United States, where wages were higher but welfare did not exist.",The measures,introduced,- old employee health insurance - paternalistic programs aimed to forestall social unrest and,False,True,0,1,1
8872966301155124.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - paternalistic programs aimed to forestall social unrest and to undercut appeal of new Social Democratic Party, and to secure support of working classes for German Empire, as well as to reduce emigration to United States, where wages were higher but welfare did not exist.",The measures,introduced,- old accident insurance,False,True,1,1,1
9045207649554154.0,"The measures that Bismarck introduced - old-age pensions, accident insurance, and employee health insurance - paternalistic programs aimed to forestall social unrest and to undercut appeal of new Social Democratic Party, and to secure support of working classes for German Empire, as well as to reduce emigration to United States, where wages were higher but welfare did not exist.",The measures,to undercut,appeal of new Social Democratic Party,False,False,0,1,1
9278378769051352.0,"Bismarck further won support of both industry and skilled workers through Bismarck high-tariff policies, which protected profits and wages from American competition, although both industry and skilled workers alienated liberal intellectuals who wanted free trade.",Bismarck,won,support of skilled workers,False,False,1,1,1
9205578370056476.0,"Bismarck further won support of both industry and skilled workers through Bismarck high-tariff policies, which protected profits and wages from American competition, although both industry and skilled workers alienated liberal intellectuals who wanted free trade.",although skilled workers alienated liberal intellectuals,wanted,free trade,False,False,0,1,1
9205578370056476.0,"Bismarck further won support of both industry and skilled workers through Bismarck high-tariff policies, which protected profits and wages from American competition, although both industry and skilled workers alienated liberal intellectuals who wanted free trade.",although both industry alienated liberal intellectuals,wanted,free trade,False,False,0,1,1
9278378769051352.0,"Bismarck further won support of both industry and skilled workers through Bismarck high-tariff policies, which protected profits and wages from American competition, although both industry and skilled workers alienated liberal intellectuals who wanted free trade.",Bismarck,won,support of both industry,False,False,1,1,1
9668186074902440.0,"During 12 years of rule by Adolf Hitler's Nazi Party, welfare state established by previous German governments was maintained, but welfare state established by previous German governments was restructured so as to help only Aryan individuals considered worthy of assistance, excluding ""alcoholics, tramps, homosexuals, prostitutes, 'work-shy' or 'asocial', habitual criminals, hereditarily ill and members of races other than Aryan. """,welfare state established by previous German governments,was restructured,"so as to help only Aryan individuals considered worthy of assistance, excluding ""alcoholics, tramps, homosexuals, prostitutes, 'work-shy' or 'asocial', habitual criminals, hereditarily ill and members of races other than Aryan",False,True,1,1,1
9030401971054748.0,"During 12 years of rule by Adolf Hitler's Nazi Party, welfare state established by previous German governments was maintained, but welfare state established by previous German governments was restructured so as to help only Aryan individuals considered worthy of assistance, excluding ""alcoholics, tramps, homosexuals, prostitutes, 'work-shy' or 'asocial', habitual criminals, hereditarily ill and members of races other than Aryan. """,welfare state,established,by previous German governments,False,True,0,1,1
2.055944467122198e+16,"The agency projected a powerful image of caring and support for those who were seen as full members of German racial community, but The agency also inspired fear through The agency intrusive questioning and threat of opening investigations on those who did not fulfill criteria for support.",those,did not fulfill,criteria for support,True,False,0,1,1
2.055944467122198e+16,"The agency projected a powerful image of caring and support for those who were seen as full members of German racial community, but The agency also inspired fear through The agency intrusive questioning and threat of opening investigations on those who did not fulfill criteria for support.",those,were seen,as full members of German racial community,False,True,0,1,1
7728337822381428.0,"The agency projected a powerful image of caring and support for those who were seen as full members of German racial community, but The agency also inspired fear through The agency intrusive questioning and threat of opening investigations on those who did not fulfill criteria for support.",The agency,projected,a powerful image of support for those,False,False,1,1,1
9030401971054748.0,"The agency projected a powerful image of caring and support for those who were seen as full members of German racial community, but The agency also inspired fear through The agency intrusive questioning and threat of opening investigations on those who did not fulfill criteria for support.",The agency,projected,a powerful image of caring,False,False,1,1,1
9530647582435334.0,"Miriam ""Miri"" Regev is an Israeli politician and a former brigadier-general in Israel Defense Forces, in which Miriam ""Miri"" Regev served as IDF Spokeswoman.","Miriam "" Miri "" Regev",served,as IDF Spokeswoman,False,False,1,1,1
9642085744698568.0,"Miriam ""Miri"" Regev is an Israeli politician and a former brigadier-general in Israel Defense Forces, in which Miriam ""Miri"" Regev served as IDF Spokeswoman.","Miriam "" Miri "" Regev",is,a former brigadier - general in Israel Defense Forces,False,True,1,1,1
9731698721238002.0,"Miriam ""Miri"" Regev is an Israeli politician and a former brigadier-general in Israel Defense Forces, in which Miriam ""Miri"" Regev served as IDF Spokeswoman.","Miriam "" Miri "" Regev",served,as IDF Spokeswoman,False,False,1,1,1
9773771179131588.0,"Miriam ""Miri"" Regev is an Israeli politician and a former brigadier-general in Israel Defense Forces, in which Miriam ""Miri"" Regev served as IDF Spokeswoman.","Miriam "" Miri "" Regev",is,"an Israeli politician , in which Miriam "" Miri "" Regev served as IDF Spokeswoman",False,True,1,1,1
9684151308577412.0,"Miriam ""Miri"" Regev currently serves as Ministry of Transport, National Infrastructure and Road Safety, having previously served as Minister of Culture and Sport.","Miriam "" Miri "" Regev",serves,as Ministry of Safety,False,False,0,1,1
9684151308577412.0,"Miriam ""Miri"" Regev currently serves as Ministry of Transport, National Infrastructure and Road Safety, having previously served as Minister of Culture and Sport.","Miriam "" Miri "" Regev",serves,as Ministry of Road,False,False,1,1,1
9684151308577412.0,"Miriam ""Miri"" Regev currently serves as Ministry of Transport, National Infrastructure and Road Safety, having previously served as Minister of Culture and Sport.","Miriam "" Miri "" Regev",serves,as Ministry of National Infrastructure,False,False,1,1,1
9684151308577412.0,"Miriam ""Miri"" Regev currently serves as Ministry of Transport, National Infrastructure and Road Safety, having previously served as Minister of Culture and Sport.","Miriam "" Miri "" Regev",serves,as Ministry of Transport,False,False,1,1,1
9929999709129332.0,"On 14 June 2017, Miriam ""Miri"" Regev was appointed to be Acting Prime Minister of Israel whenever Prime Minister Benjamin Netanyahu needed to be abroad.",Miriam Miri Regev,was appointed On,14 june 2017,False,False,1,1,1
8437742409533863.0,"On 14 June 2017, Miriam ""Miri"" Regev was appointed to be Acting Prime Minister of Israel whenever Prime Minister Benjamin Netanyahu needed to be abroad.",Prime Minister Benjamin Netanyahu,needed,to be abroad,False,False,1,1,1
9449486126097172.0,"On 14 June 2017, Miriam ""Miri"" Regev was appointed to be Acting Prime Minister of Israel whenever Prime Minister Benjamin Netanyahu needed to be abroad.","Miriam ""Miri"" Regev",to be,Acting Prime Minister of Israel,False,True,0,1,1
9731698721238002.0,"On 14 June 2017, Miriam ""Miri"" Regev was appointed to be Acting Prime Minister of Israel whenever Prime Minister Benjamin Netanyahu needed to be abroad.","Miriam ""Miri"" Regev",was appointed,to be Acting Prime Minister of Israel,False,True,0,1,1
9530647582435334.0,"Miriam ""Miri"" Regev was born Miriam Siboni in Kiryat Gat in 1965 to Sephardi Jewish immigrants.","Miriam ""Miri"" Regev",was born,Miriam Siboni,False,True,0,1,1
9642085744698568.0,"Miriam ""Miri"" Regev went to Rogozin High School in Kiryat Gat.","Miriam ""Miri"" Regev",went,to Rogozin High School in Kiryat Gat,False,False,1,1,1
9525702057559256.0,"Miriam ""Miri"" Regev father, Felix, was from Morocco and Miriam ""Miri"" Regev mother, Mercedes, was from Spain.","Miriam "" Miri "" Regev father",was,from Miriam,False,True,0,1,1
9728726052110220.0,"Miriam ""Miri"" Regev father, Felix, was from Morocco and Miriam ""Miri"" Regev mother, Mercedes, was from Spain.","Miriam "" Miri "" Regev father , Felix , was from Miriam",was,from Spain,False,True,0,1,1
